Txn ID,Date,Customer ID,City,State,Category,Payment Mode,Amount (₹),Returned
TXN-03904,2023-05-20,CUST-1841,Pune,Maharashtra,Food & Grocery,UPI,7191,0
TXN-03905,2024-12-20,CUST-2104,Kolkata,West Bengal,Personal Care,Net Banking,410,0
TXN-03906,2024-12-13,CUST-1858,Kolkata,West Bengal,Sports,Debit Card,937,0
TXN-03907,2023-08-09,CUST-2398,Mumbai,Maharashtra,Home & Living,UPI,878,0
TXN-03908,2023-08-09,CUST-2175,Delhi,Delhi,Sports,Cash,347,0
TXN-03909,2023-02-07,CUST-1187,Mumbai,Maharashtra,Sports,Debit Card,1434,0
TXN-03910,2024-11-28,CUST-2234,Bengaluru,Karnataka,Electronics,Net Banking,2317,0
TXN-03911,2024-06-12,CUST-2383,Chennai,Tamil Nadu,Books & Media,Debit Card,2815,0
TXN-03912,2023-01-16,CUST-2063,Ahmedabad,Gujarat,Books & Media,UPI,812,0
TXN-03913,2023-02-27,CUST-1599,Hyderabad,Telangana,Electronics,UPI,5708,0
TXN-03914,2024-09-28,CUST-2376,Pune,Maharashtra,Apparel,Debit Card,1727,0
TXN-03915,2023-06-30,CUST-2250,Delhi,Delhi,Personal Care,UPI,7063,0
TXN-03916,2023-11-26,CUST-2371,Delhi,Delhi,Books & Media,Credit Card,1806,0
TXN-03917,2024-02-09,CUST-1168,Pune,Maharashtra,Apparel,Credit Card,1917,0
TXN-03918,2023-01-07,CUST-1712,Pune,Maharashtra,Electronics,Credit Card,549,0
TXN-03919,2024-12-07,CUST-2311,Kolkata,West Bengal,Sports,UPI,10018,0
TXN-03920,2023-12-05,CUST-1691,Chennai,Tamil Nadu,Food & Grocery,UPI,1498,0
TXN-03921,2024-03-28,CUST-2110,Hyderabad,Telangana,Food & Grocery,Cash,1396,0
TXN-03922,2024-03-21,CUST-1032,Pune,Maharashtra,Books & Media,UPI,5411,0
TXN-03923,2023-02-13,CUST-1101,Delhi,Delhi,Electronics,UPI,1852,0
TXN-03924,2024-07-03,CUST-2304,Chennai,Tamil Nadu,Sports,Net Banking,798,0
TXN-03925,2024-07-09,CUST-1112,Ahmedabad,Gujarat,Home & Living,UPI,1454,1
TXN-03926,2023-04-16,CUST-1527,Bengaluru,Karnataka,Home & Living,Net Banking,2117,0
TXN-03927,2024-02-01,CUST-1256,Hyderabad,Telangana,Sports,Debit Card,873,0
TXN-03928,2024-10-08,CUST-2484,Pune,Maharashtra,Food & Grocery,Debit Card,562,0
TXN-03929,2023-08-01,CUST-1775,Chennai,Tamil Nadu,Home & Living,UPI,2315,1
TXN-03930,2024-11-09,CUST-2427,Chennai,Tamil Nadu,Personal Care,Credit Card,1656,0
TXN-03931,2024-12-19,CUST-1316,Pune,Maharashtra,Electronics,Net Banking,11821,0
TXN-03932,2024-09-04,CUST-1912,Delhi,Delhi,Electronics,UPI,2671,0
TXN-03933,2023-05-03,CUST-1882,Chennai,Tamil Nadu,Sports,UPI,1096,0
TXN-03934,2024-08-04,CUST-1924,Mumbai,Maharashtra,Personal Care,Cash,1416,0
TXN-03935,2024-06-21,CUST-2316,Kolkata,West Bengal,Sports,UPI,331,0
TXN-03936,2024-04-18,CUST-2297,Pune,Maharashtra,Apparel,Debit Card,7082,0
TXN-03937,2024-01-26,CUST-1438,Bengaluru,Karnataka,Books & Media,Net Banking,531,0
TXN-03938,2023-04-17,CUST-2303,Hyderabad,Telangana,Books & Media,UPI,361,0
TXN-03939,2024-01-16,CUST-1932,Chennai,Tamil Nadu,Food & Grocery,UPI,2877,0
TXN-03940,2023-01-01,CUST-2385,Bengaluru,Karnataka,Food & Grocery,Net Banking,8802,0
TXN-03941,2024-04-25,CUST-2147,Pune,Maharashtra,Personal Care,UPI,3901,0
TXN-03942,2024-11-27,CUST-1089,Mumbai,Maharashtra,Food & Grocery,UPI,961,0
TXN-03943,2023-06-26,CUST-1239,Chennai,Tamil Nadu,Food & Grocery,Credit Card,326,0
TXN-03944,2023-12-26,CUST-1119,Delhi,Delhi,Sports,Cash,368,0
TXN-03945,2023-05-26,CUST-1152,Delhi,Delhi,Home & Living,UPI,28732,0
TXN-03946,2024-04-16,CUST-2459,Bengaluru,Karnataka,Home & Living,Net Banking,2048,0
TXN-03947,2024-09-16,CUST-1164,Kolkata,West Bengal,Apparel,Debit Card,155,0
TXN-03948,2023-09-11,CUST-2053,Delhi,Delhi,Books & Media,UPI,399,0
TXN-03949,2024-08-12,CUST-2017,Kolkata,West Bengal,Home & Living,UPI,2861,0
TXN-03950,2023-03-10,CUST-1338,Delhi,Delhi,Personal Care,UPI,1087,0
TXN-03951,2024-08-04,CUST-2080,Ahmedabad,Gujarat,Electronics,UPI,1604,0
TXN-03952,2023-09-08,CUST-1719,Ahmedabad,Gujarat,Books & Media,Debit Card,976,0
TXN-03953,2024-08-12,CUST-1230,Ahmedabad,Gujarat,Apparel,UPI,953,0
TXN-03954,2024-09-24,CUST-1133,Ahmedabad,Gujarat,Apparel,Cash,618,1
TXN-03955,2024-09-30,CUST-1562,Bengaluru,Karnataka,Food & Grocery,Debit Card,6379,0
TXN-03956,2023-04-19,CUST-1719,Ahmedabad,Gujarat,Apparel,UPI,1790,0
TXN-03957,2023-06-21,CUST-2016,Bengaluru,Karnataka,Sports,UPI,3454,0
TXN-03958,2024-05-28,CUST-1179,Kolkata,West Bengal,Books & Media,Debit Card,3350,0
TXN-03959,2023-01-12,CUST-1257,Chennai,Tamil Nadu,Food & Grocery,Debit Card,2426,0
TXN-03960,2023-03-20,CUST-1500,Ahmedabad,Gujarat,Electronics,Credit Card,2069,1
TXN-03961,2024-10-24,CUST-1801,Bengaluru,Karnataka,Books & Media,Debit Card,5363,0
TXN-03962,2023-09-23,CUST-1677,Chennai,Tamil Nadu,Home & Living,Credit Card,413,0
TXN-03963,2023-04-10,CUST-1581,Bengaluru,Karnataka,Books & Media,Cash,1516,0
TXN-03964,2023-07-18,CUST-1575,Delhi,Delhi,Personal Care,Debit Card,1720,0
TXN-03965,2023-02-12,CUST-1944,Bengaluru,Karnataka,Apparel,UPI,1624,0
TXN-03966,2023-07-24,CUST-1360,Pune,Maharashtra,Sports,Net Banking,1406,0
TXN-03967,2023-09-19,CUST-1782,Bengaluru,Karnataka,Home & Living,Cash,442,0
TXN-03968,2023-06-07,CUST-1588,Delhi,Delhi,Sports,Debit Card,734,0
TXN-03969,2023-11-10,CUST-1299,Bengaluru,Karnataka,Apparel,Debit Card,1279,0
TXN-03970,2024-12-24,CUST-1718,Delhi,Delhi,Books & Media,Debit Card,3759,0
TXN-03971,2023-03-16,CUST-1276,Delhi,Delhi,Home & Living,Cash,1139,0
TXN-03972,2023-10-08,CUST-1988,Kolkata,West Bengal,Electronics,UPI,655,0
TXN-03973,2023-09-09,CUST-1211,Ahmedabad,Gujarat,Books & Media,Credit Card,6002,0
TXN-03974,2024-11-03,CUST-1425,Ahmedabad,Gujarat,Electronics,UPI,1370,0
TXN-03975,2024-06-30,CUST-1098,Bengaluru,Karnataka,Books & Media,UPI,663,0
TXN-03976,2023-10-04,CUST-1765,Chennai,Tamil Nadu,Home & Living,UPI,2452,0
TXN-03977,2024-09-11,CUST-2139,Pune,Maharashtra,Personal Care,Net Banking,3458,0
TXN-03978,2023-06-21,CUST-1189,Delhi,Delhi,Sports,UPI,9803,0
TXN-03979,2023-03-11,CUST-2259,Bengaluru,Karnataka,Electronics,Credit Card,4650,0
TXN-03980,2024-08-25,CUST-1815,Chennai,Tamil Nadu,Home & Living,Credit Card,1806,0
TXN-03981,2023-03-09,CUST-1082,Kolkata,West Bengal,Sports,Credit Card,305,0
TXN-03982,2024-07-04,CUST-1789,Kolkata,West Bengal,Food & Grocery,UPI,3412,0
TXN-03983,2023-09-08,CUST-1318,Delhi,Delhi,Apparel,UPI,2200,0
TXN-03984,2023-02-22,CUST-1712,Bengaluru,Karnataka,Personal Care,UPI,86,0
TXN-03985,2024-02-19,CUST-1916,Pune,Maharashtra,Food & Grocery,Credit Card,729,0
TXN-03986,2024-11-13,CUST-1293,Mumbai,Maharashtra,Home & Living,UPI,3061,0
TXN-03987,2024-02-29,CUST-1647,Mumbai,Maharashtra,Personal Care,UPI,574,0
TXN-03988,2023-10-02,CUST-2332,Delhi,Delhi,Home & Living,UPI,2526,0
TXN-03989,2023-02-02,CUST-2083,Pune,Maharashtra,Sports,UPI,14134,0
TXN-03990,2024-12-30,CUST-2225,Pune,Maharashtra,Food & Grocery,Debit Card,818,0
TXN-03991,2023-04-28,CUST-1656,Delhi,Delhi,Personal Care,UPI,4698,0
TXN-03992,2023-10-12,CUST-2302,Chennai,Tamil Nadu,Books & Media,Net Banking,4488,0
TXN-03993,2023-01-20,CUST-2057,Hyderabad,Telangana,Personal Care,UPI,679,0
TXN-03994,2023-01-28,CUST-1088,Pune,Maharashtra,Home & Living,Debit Card,1575,0
TXN-03995,2023-08-14,CUST-1555,Ahmedabad,Gujarat,Books & Media,UPI,1710,1
TXN-03996,2023-02-03,CUST-1146,Pune,Maharashtra,Food & Grocery,UPI,2261,0
TXN-03997,2024-12-03,CUST-1901,Mumbai,Maharashtra,Food & Grocery,UPI,412,0
TXN-03998,2024-01-25,CUST-1098,Mumbai,Maharashtra,Food & Grocery,UPI,3013,0
TXN-03999,2023-10-10,CUST-2399,Chennai,Tamil Nadu,Home & Living,Debit Card,577,0
TXN-04000,2023-01-02,CUST-2417,Pune,Maharashtra,Personal Care,UPI,2515,0
TXN-04001,2023-09-12,CUST-1903,Bengaluru,Karnataka,Electronics,Debit Card,1807,0
TXN-04002,2023-11-16,CUST-2075,Kolkata,West Bengal,Sports,Debit Card,3579,0
TXN-04003,2023-05-20,CUST-1499,Kolkata,West Bengal,Apparel,Credit Card,4235,0
TXN-04004,2024-04-14,CUST-1981,Pune,Maharashtra,Home & Living,Debit Card,2571,0
TXN-04005,2023-10-23,CUST-1923,Mumbai,Maharashtra,Home & Living,Debit Card,3617,0
TXN-04006,2023-03-24,CUST-1513,Kolkata,West Bengal,Home & Living,UPI,2079,0
TXN-04007,2023-01-07,CUST-1054,Pune,Maharashtra,Books & Media,Credit Card,1469,0
TXN-04008,2023-09-05,CUST-1429,Mumbai,Maharashtra,Electronics,UPI,8660,0
TXN-04009,2024-02-28,CUST-1360,Mumbai,Maharashtra,Personal Care,UPI,1521,0
TXN-04010,2024-06-30,CUST-1591,Bengaluru,Karnataka,Electronics,UPI,12972,0
TXN-04011,2023-03-07,CUST-1252,Pune,Maharashtra,Food & Grocery,Debit Card,20506,0
TXN-04012,2023-08-04,CUST-1397,Chennai,Tamil Nadu,Personal Care,Cash,2351,0
TXN-04013,2024-09-02,CUST-1982,Kolkata,West Bengal,Apparel,Debit Card,8214,0
TXN-04014,2024-02-27,CUST-2417,Bengaluru,Karnataka,Personal Care,Cash,1076,1
TXN-04015,2023-04-10,CUST-1404,Delhi,Delhi,Personal Care,Credit Card,2273,0
TXN-04016,2023-02-14,CUST-1040,Pune,Maharashtra,Personal Care,UPI,12368,0
TXN-04017,2024-09-30,CUST-1413,Hyderabad,Telangana,Food & Grocery,Debit Card,5619,0
TXN-04018,2023-11-02,CUST-1389,Chennai,Tamil Nadu,Personal Care,UPI,287,0
TXN-04019,2024-12-21,CUST-1957,Bengaluru,Karnataka,Electronics,Debit Card,866,0
TXN-04020,2023-05-12,CUST-2161,Delhi,Delhi,Books & Media,Net Banking,2716,0
TXN-04021,2023-09-19,CUST-1677,Delhi,Delhi,Books & Media,Debit Card,454,0
TXN-04022,2023-01-10,CUST-2090,Mumbai,Maharashtra,Home & Living,UPI,1737,0
TXN-04023,2023-07-20,CUST-1459,Mumbai,Maharashtra,Apparel,Debit Card,4358,0
TXN-04024,2023-12-09,CUST-1879,Bengaluru,Karnataka,Home & Living,UPI,6070,0
TXN-04025,2023-09-29,CUST-2476,Pune,Maharashtra,Electronics,Net Banking,1352,0
TXN-04026,2024-09-24,CUST-1584,Kolkata,West Bengal,Electronics,Cash,3334,0
TXN-04027,2023-12-28,CUST-1347,Chennai,Tamil Nadu,Electronics,Credit Card,1507,0
TXN-04028,2023-09-14,CUST-1276,Ahmedabad,Gujarat,Personal Care,Credit Card,3876,0
TXN-04029,2024-01-30,CUST-2051,Hyderabad,Telangana,Sports,UPI,2089,0
TXN-04030,2024-10-17,CUST-1765,Chennai,Tamil Nadu,Electronics,UPI,5037,1
TXN-04031,2023-06-08,CUST-2402,Pune,Maharashtra,Electronics,Credit Card,3480,0
TXN-04032,2024-11-12,CUST-1099,Mumbai,Maharashtra,Home & Living,UPI,1813,0
TXN-04033,2024-05-11,CUST-1370,Pune,Maharashtra,Books & Media,Debit Card,600,0
TXN-04034,2023-09-23,CUST-1514,Hyderabad,Telangana,Home & Living,Debit Card,782,0
TXN-04035,2024-02-09,CUST-1718,Hyderabad,Telangana,Sports,Debit Card,2193,0
TXN-04036,2023-09-30,CUST-2124,Hyderabad,Telangana,Books & Media,UPI,2188,0
TXN-04037,2023-11-18,CUST-1365,Bengaluru,Karnataka,Home & Living,Debit Card,643,0
TXN-04038,2024-11-14,CUST-1644,Delhi,Delhi,Home & Living,UPI,807,0
TXN-04039,2023-02-19,CUST-1302,Mumbai,Maharashtra,Personal Care,Credit Card,9903,0
TXN-04040,2024-02-08,CUST-2217,Chennai,Tamil Nadu,Home & Living,Credit Card,2549,0
TXN-04041,2024-08-08,CUST-1290,Delhi,Delhi,Food & Grocery,Debit Card,1054,0
TXN-04042,2023-03-15,CUST-2300,Mumbai,Maharashtra,Books & Media,UPI,878,0
TXN-04043,2023-05-04,CUST-2193,Delhi,Delhi,Electronics,Debit Card,602,0
TXN-04044,2023-01-09,CUST-1032,Delhi,Delhi,Home & Living,UPI,2271,0
TXN-04045,2023-01-26,CUST-1014,Chennai,Tamil Nadu,Food & Grocery,Credit Card,6022,0
TXN-04046,2023-07-12,CUST-1191,Pune,Maharashtra,Sports,Cash,1370,0
TXN-04047,2024-05-28,CUST-1309,Delhi,Delhi,Electronics,UPI,943,0
TXN-04048,2023-11-05,CUST-1405,Kolkata,West Bengal,Home & Living,Debit Card,10675,0
TXN-04049,2023-09-23,CUST-1510,Chennai,Tamil Nadu,Apparel,UPI,366,0
TXN-04050,2023-12-11,CUST-2159,Ahmedabad,Gujarat,Apparel,UPI,2529,0
TXN-04051,2023-09-17,CUST-1224,Chennai,Tamil Nadu,Electronics,UPI,610,0
TXN-04052,2024-09-02,CUST-1026,Ahmedabad,Gujarat,Home & Living,Credit Card,836,0
TXN-04053,2023-08-10,CUST-1563,Pune,Maharashtra,Apparel,Credit Card,2074,0
TXN-04054,2024-07-11,CUST-1421,Ahmedabad,Gujarat,Sports,UPI,7073,0
TXN-04055,2024-06-14,CUST-2093,Pune,Maharashtra,Books & Media,UPI,11973,0
TXN-04056,2024-01-18,CUST-2414,Hyderabad,Telangana,Home & Living,Net Banking,802,0
TXN-04057,2023-02-08,CUST-1358,Delhi,Delhi,Electronics,Debit Card,4024,0
TXN-04058,2023-08-22,CUST-2249,Hyderabad,Telangana,Electronics,Cash,2937,0
TXN-04059,2023-04-18,CUST-1546,Kolkata,West Bengal,Food & Grocery,Debit Card,1454,0
TXN-04060,2023-02-06,CUST-1616,Ahmedabad,Gujarat,Apparel,Credit Card,4705,0
TXN-04061,2023-12-18,CUST-1675,Kolkata,West Bengal,Home & Living,UPI,540,0
TXN-04062,2024-01-08,CUST-1792,Chennai,Tamil Nadu,Personal Care,UPI,594,1
TXN-04063,2023-01-01,CUST-1514,Chennai,Tamil Nadu,Books & Media,Debit Card,1239,0
TXN-04064,2023-02-12,CUST-1068,Ahmedabad,Gujarat,Home & Living,UPI,3372,0
TXN-04065,2024-10-06,CUST-1911,Bengaluru,Karnataka,Personal Care,Credit Card,217,0
TXN-04066,2024-11-10,CUST-2313,Mumbai,Maharashtra,Apparel,Credit Card,826,0
TXN-04067,2024-07-27,CUST-2246,Bengaluru,Karnataka,Apparel,Credit Card,4423,0
TXN-04068,2023-01-16,CUST-1583,Kolkata,West Bengal,Food & Grocery,Credit Card,4124,0
TXN-04069,2024-08-04,CUST-1218,Kolkata,West Bengal,Food & Grocery,Debit Card,1406,0
TXN-04070,2024-07-21,CUST-1066,Chennai,Tamil Nadu,Apparel,Debit Card,3515,0
TXN-04071,2024-08-26,CUST-2264,Chennai,Tamil Nadu,Sports,Cash,582,0
TXN-04072,2024-10-29,CUST-1025,Chennai,Tamil Nadu,Food & Grocery,UPI,6509,0
TXN-04073,2024-04-17,CUST-1747,Bengaluru,Karnataka,Food & Grocery,UPI,1004,0
TXN-04074,2023-09-23,CUST-2462,Pune,Maharashtra,Electronics,UPI,795,0
TXN-04075,2024-05-20,CUST-1388,Kolkata,West Bengal,Food & Grocery,UPI,2456,0
TXN-04076,2023-11-24,CUST-2006,Kolkata,West Bengal,Home & Living,Credit Card,432,0
TXN-04077,2023-08-12,CUST-1146,Mumbai,Maharashtra,Food & Grocery,UPI,1382,0
TXN-04078,2024-04-08,CUST-2314,Delhi,Delhi,Home & Living,UPI,855,0
TXN-04079,2023-09-14,CUST-1106,Ahmedabad,Gujarat,Electronics,Debit Card,3803,0
TXN-04080,2024-11-25,CUST-2097,Kolkata,West Bengal,Sports,UPI,1829,0
TXN-04081,2023-12-14,CUST-1795,Kolkata,West Bengal,Home & Living,Net Banking,2611,0
TXN-04082,2024-03-21,CUST-1531,Delhi,Delhi,Books & Media,Debit Card,1356,0
TXN-04083,2024-10-26,CUST-2063,Bengaluru,Karnataka,Electronics,UPI,6694,0
TXN-04084,2023-03-09,CUST-1853,Delhi,Delhi,Food & Grocery,UPI,2896,0
TXN-04085,2023-11-12,CUST-2249,Pune,Maharashtra,Sports,Credit Card,2838,0
TXN-04086,2024-08-15,CUST-2091,Hyderabad,Telangana,Personal Care,UPI,6214,0
TXN-04087,2023-05-26,CUST-1049,Hyderabad,Telangana,Electronics,Net Banking,686,0
TXN-04088,2024-07-09,CUST-1605,Ahmedabad,Gujarat,Food & Grocery,UPI,557,0
TXN-04089,2023-08-14,CUST-1278,Ahmedabad,Gujarat,Sports,Debit Card,1660,0
TXN-04090,2024-01-27,CUST-1894,Mumbai,Maharashtra,Apparel,UPI,3252,0
TXN-04091,2023-03-10,CUST-2205,Ahmedabad,Gujarat,Home & Living,UPI,1143,0
TXN-04092,2023-05-10,CUST-1515,Hyderabad,Telangana,Personal Care,UPI,1055,0
TXN-04093,2023-03-02,CUST-2135,Pune,Maharashtra,Home & Living,Credit Card,1425,0
TXN-04094,2023-12-01,CUST-1982,Bengaluru,Karnataka,Food & Grocery,UPI,2596,0
TXN-04095,2023-04-01,CUST-1592,Ahmedabad,Gujarat,Personal Care,Credit Card,1048,0
TXN-04096,2023-12-31,CUST-1253,Mumbai,Maharashtra,Apparel,Debit Card,4272,0
TXN-04097,2023-08-20,CUST-2223,Bengaluru,Karnataka,Books & Media,Net Banking,1355,0
TXN-04098,2024-10-19,CUST-2441,Delhi,Delhi,Home & Living,Cash,3222,0
TXN-04099,2024-12-28,CUST-2391,Pune,Maharashtra,Home & Living,UPI,927,0
TXN-04100,2023-09-17,CUST-1084,Bengaluru,Karnataka,Food & Grocery,Cash,1437,1
TXN-04101,2024-05-19,CUST-2289,Delhi,Delhi,Personal Care,Credit Card,4800,0
TXN-04102,2024-04-17,CUST-1018,Kolkata,West Bengal,Apparel,Debit Card,6934,0
TXN-04103,2024-12-10,CUST-2144,Delhi,Delhi,Books & Media,UPI,4102,0
TXN-04104,2023-12-08,CUST-1785,Bengaluru,Karnataka,Personal Care,UPI,4219,0
TXN-04105,2024-09-01,CUST-1412,Hyderabad,Telangana,Food & Grocery,UPI,402,1
TXN-04106,2024-04-18,CUST-1794,Bengaluru,Karnataka,Sports,Debit Card,530,0
TXN-04107,2024-10-18,CUST-1901,Chennai,Tamil Nadu,Apparel,UPI,545,0
TXN-04108,2024-06-30,CUST-2054,Bengaluru,Karnataka,Electronics,UPI,1314,0
TXN-04109,2024-06-01,CUST-1160,Mumbai,Maharashtra,Electronics,Cash,1401,0
TXN-04110,2024-03-29,CUST-2171,Pune,Maharashtra,Home & Living,Debit Card,672,0
TXN-04111,2024-05-14,CUST-1636,Chennai,Tamil Nadu,Home & Living,Net Banking,4417,0
TXN-04112,2023-03-27,CUST-2285,Bengaluru,Karnataka,Books & Media,Credit Card,6398,0
TXN-04113,2024-04-28,CUST-2062,Ahmedabad,Gujarat,Food & Grocery,UPI,899,0
TXN-04114,2024-03-25,CUST-1669,Mumbai,Maharashtra,Apparel,Debit Card,946,0
TXN-04115,2023-10-19,CUST-1689,Bengaluru,Karnataka,Food & Grocery,UPI,197,0
TXN-04116,2024-07-21,CUST-2135,Kolkata,West Bengal,Food & Grocery,Debit Card,1638,0
TXN-04117,2024-10-13,CUST-2381,Mumbai,Maharashtra,Food & Grocery,UPI,261,0
TXN-04118,2023-07-30,CUST-1606,Mumbai,Maharashtra,Apparel,Debit Card,5993,0
TXN-04119,2023-11-06,CUST-2393,Bengaluru,Karnataka,Apparel,Debit Card,325,0
TXN-04120,2023-05-01,CUST-1748,Ahmedabad,Gujarat,Apparel,UPI,993,0
TXN-04121,2023-04-08,CUST-2128,Kolkata,West Bengal,Personal Care,Debit Card,6502,1
TXN-04122,2023-08-04,CUST-1000,Ahmedabad,Gujarat,Sports,Credit Card,379,0
TXN-04123,2024-06-02,CUST-1994,Mumbai,Maharashtra,Home & Living,UPI,3945,0
TXN-04124,2024-03-21,CUST-1372,Ahmedabad,Gujarat,Home & Living,UPI,3966,0
TXN-04125,2024-12-07,CUST-1043,Mumbai,Maharashtra,Books & Media,UPI,1317,0
TXN-04126,2023-09-05,CUST-1415,Kolkata,West Bengal,Food & Grocery,UPI,4883,1
TXN-04127,2023-07-09,CUST-2288,Chennai,Tamil Nadu,Books & Media,Net Banking,4409,0
TXN-04128,2024-09-10,CUST-2300,Bengaluru,Karnataka,Food & Grocery,Debit Card,1926,0
TXN-04129,2023-03-22,CUST-2158,Pune,Maharashtra,Personal Care,UPI,549,0
TXN-04130,2024-02-10,CUST-1051,Ahmedabad,Gujarat,Sports,UPI,712,0
TXN-04131,2024-06-01,CUST-2486,Pune,Maharashtra,Food & Grocery,Credit Card,3333,0
TXN-04132,2024-02-03,CUST-2368,Pune,Maharashtra,Home & Living,UPI,786,0
TXN-04133,2023-03-17,CUST-2196,Ahmedabad,Gujarat,Home & Living,Debit Card,2317,0
TXN-04134,2023-01-11,CUST-1908,Pune,Maharashtra,Sports,Debit Card,3196,0
TXN-04135,2024-03-28,CUST-1514,Mumbai,Maharashtra,Apparel,Debit Card,707,0
TXN-04136,2024-01-19,CUST-2282,Ahmedabad,Gujarat,Apparel,Credit Card,1024,0
TXN-04137,2024-12-07,CUST-1025,Bengaluru,Karnataka,Food & Grocery,UPI,8193,0
TXN-04138,2023-04-26,CUST-2359,Pune,Maharashtra,Books & Media,Debit Card,570,0
TXN-04139,2023-01-06,CUST-2480,Kolkata,West Bengal,Books & Media,UPI,9536,0
TXN-04140,2023-10-03,CUST-2104,Ahmedabad,Gujarat,Home & Living,Debit Card,2736,0
TXN-04141,2024-04-11,CUST-1844,Mumbai,Maharashtra,Home & Living,Credit Card,2604,1
TXN-04142,2024-10-03,CUST-1381,Kolkata,West Bengal,Sports,Net Banking,495,0
TXN-04143,2024-10-21,CUST-2223,Mumbai,Maharashtra,Home & Living,UPI,2999,0
TXN-04144,2024-05-21,CUST-2207,Ahmedabad,Gujarat,Personal Care,UPI,1880,0
TXN-04145,2023-08-09,CUST-1968,Mumbai,Maharashtra,Electronics,UPI,2356,0
TXN-04146,2024-04-17,CUST-1649,Hyderabad,Telangana,Sports,UPI,729,0
TXN-04147,2024-09-09,CUST-1092,Mumbai,Maharashtra,Food & Grocery,Debit Card,770,0
TXN-04148,2024-08-30,CUST-2491,Hyderabad,Telangana,Personal Care,UPI,557,0
TXN-04149,2024-09-27,CUST-1992,Hyderabad,Telangana,Sports,UPI,3329,0
TXN-04150,2023-09-30,CUST-1813,Delhi,Delhi,Sports,Credit Card,4068,0
TXN-04151,2024-01-14,CUST-2129,Ahmedabad,Gujarat,Apparel,UPI,455,0
TXN-04152,2023-07-23,CUST-2219,Delhi,Delhi,Apparel,UPI,903,0
TXN-04153,2024-07-12,CUST-2158,Kolkata,West Bengal,Books & Media,UPI,421,0
TXN-04154,2024-08-25,CUST-2313,Ahmedabad,Gujarat,Books & Media,UPI,7766,0
TXN-04155,2023-12-13,CUST-2341,Bengaluru,Karnataka,Books & Media,Net Banking,1618,0
TXN-04156,2024-01-17,CUST-2239,Hyderabad,Telangana,Food & Grocery,Net Banking,3138,0
TXN-04157,2023-08-16,CUST-1600,Bengaluru,Karnataka,Personal Care,Cash,3761,0
TXN-04158,2023-06-05,CUST-2470,Kolkata,West Bengal,Personal Care,UPI,691,0
TXN-04159,2024-07-13,CUST-2308,Hyderabad,Telangana,Food & Grocery,UPI,877,0
TXN-04160,2023-04-02,CUST-1531,Bengaluru,Karnataka,Food & Grocery,Debit Card,1439,0
TXN-04161,2024-08-11,CUST-2380,Bengaluru,Karnataka,Personal Care,UPI,1294,0
TXN-04162,2023-03-27,CUST-1748,Pune,Maharashtra,Sports,Credit Card,1402,0
TXN-04163,2024-11-22,CUST-2128,Bengaluru,Karnataka,Apparel,UPI,8119,0
TXN-04164,2024-12-29,CUST-2162,Bengaluru,Karnataka,Apparel,UPI,2389,0
TXN-04165,2023-01-14,CUST-1719,Ahmedabad,Gujarat,Apparel,UPI,1099,0
TXN-04166,2024-06-05,CUST-1323,Hyderabad,Telangana,Electronics,Credit Card,5682,0
TXN-04167,2023-10-16,CUST-1943,Pune,Maharashtra,Books & Media,UPI,1415,0
TXN-04168,2023-08-10,CUST-1269,Chennai,Tamil Nadu,Books & Media,UPI,815,0
TXN-04169,2024-04-01,CUST-2188,Kolkata,West Bengal,Apparel,UPI,3768,0
TXN-04170,2023-04-09,CUST-1794,Pune,Maharashtra,Apparel,UPI,3050,0
TXN-04171,2023-09-22,CUST-1284,Mumbai,Maharashtra,Apparel,Debit Card,2904,0
TXN-04172,2023-03-10,CUST-2198,Delhi,Delhi,Apparel,Cash,414,0
TXN-04173,2023-02-16,CUST-1777,Mumbai,Maharashtra,Personal Care,UPI,1243,0
TXN-04174,2023-02-19,CUST-1594,Kolkata,West Bengal,Food & Grocery,UPI,798,0
TXN-04175,2023-10-26,CUST-1286,Mumbai,Maharashtra,Electronics,Net Banking,3003,0
TXN-04176,2023-05-22,CUST-1072,Bengaluru,Karnataka,Books & Media,Debit Card,5060,0
TXN-04177,2023-01-30,CUST-2305,Delhi,Delhi,Apparel,UPI,2312,0
TXN-04178,2024-05-29,CUST-1903,Kolkata,West Bengal,Food & Grocery,Credit Card,1562,0
TXN-04179,2023-04-12,CUST-2139,Chennai,Tamil Nadu,Personal Care,Credit Card,2158,0
TXN-04180,2023-11-07,CUST-1419,Delhi,Delhi,Home & Living,Cash,410,0
TXN-04181,2024-02-26,CUST-2220,Delhi,Delhi,Books & Media,UPI,1818,1
TXN-04182,2023-09-06,CUST-1639,Mumbai,Maharashtra,Food & Grocery,Credit Card,1035,0
TXN-04183,2023-05-18,CUST-2276,Pune,Maharashtra,Food & Grocery,Debit Card,2157,0
TXN-04184,2024-08-23,CUST-1824,Bengaluru,Karnataka,Personal Care,UPI,1556,1
TXN-04185,2024-06-01,CUST-2104,Chennai,Tamil Nadu,Sports,Debit Card,469,0
TXN-04186,2023-04-01,CUST-1483,Mumbai,Maharashtra,Personal Care,UPI,1244,0
TXN-04187,2023-11-28,CUST-1536,Hyderabad,Telangana,Home & Living,Debit Card,4098,0
TXN-04188,2024-01-04,CUST-1894,Kolkata,West Bengal,Food & Grocery,Net Banking,1829,0
